instance_id,campus,size,track,structure,phi,eta,m,u_target,u_realized,method,seed,twt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,decisions,latency_ms_per_decision,replans,validator_ok,runtime_s,n_declines,deliberate_wait_bh,ran_primary_after_decline,ran_secondary_after_decline
c01_replay_150_0155,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,0.0,31.3642,2.344266,0.0,0.0,0.0,0.0,0.0,150,0.00939931720495224,,1,0.001409897580742836,33,8.0413,7,0
c01_replay_150_0155,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,0.0,31.3642,2.3375953333333332,0.0,0.0,0.0,0.0,0.0,150,0.01082705333828926,,1,0.0016240580007433891,15,4.366899999999998,4,0
c01_replay_150_0155,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,0.0,31.3642,2.3375953333333332,0.0,0.0,0.0,0.0,0.0,150,0.01162718360622724,,1,0.0017440775409340858,15,4.366899999999998,4,0
c01_replay_150_0155,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,0.0,31.3642,2.3375953333333332,0.0,0.0,0.0,0.0,0.0,150,0.01576581969857216,,1,0.002364872954785824,15,4.366899999999998,4,0
c01_replay_150_0156,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,0.0,96.8856,3.798837333333333,0.0,,0.0,0.0,0.0,150,0.008650322755177816,,1,0.0012975484132766724,3,0.16910000000000025,1,0
c01_replay_150_0156,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,0.0,96.8856,3.798837333333333,0.0,,0.0,0.0,0.0,150,0.010847126444180807,,1,0.001627068966627121,3,0.16910000000000025,1,0
c01_replay_150_0156,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,0.0,96.8856,3.798837333333333,0.0,,0.0,0.0,0.0,150,0.01097802072763443,,1,0.0016467031091451645,3,0.16910000000000025,1,0
c01_replay_150_0156,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,0.0,96.8856,3.798837333333333,0.0,,0.0,0.0,0.0,150,0.015226385245720545,,1,0.002283957786858082,3,0.16910000000000025,1,0
c01_replay_150_0157,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,90.0,90.8648,4.635707999999999,0.006666666666666667,,0.021739130434782608,0.0,0.0,150,0.01898965487877528,,1,0.002848448231816292,378,93.41990000000004,34,4
c01_replay_150_0157,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,90.0,90.8648,4.654095999999999,0.006666666666666667,,0.021739130434782608,0.0,0.0,150,0.041974118600289025,,1,0.006296117790043354,447,99.112,40,1
c01_replay_150_0157,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,90.0,90.8648,4.654095999999999,0.006666666666666667,,0.021739130434782608,0.0,0.0,150,0.044379966954390206,,1,0.006656995043158531,447,99.112,40,1
c01_replay_150_0157,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,90.0,90.8648,4.642584,0.006666666666666667,,0.021739130434782608,0.0,0.0,150,0.07662856330474217,,1,0.011494284495711327,499,104.87219999999988,37,4
c01_replay_150_0158,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,317.5444,73.3933,4.0234966666666665,0.04,0.0,0.058823529411764705,0.0,0.0,150,0.01522953932483991,,1,0.0022844308987259865,262,221.5057,16,2
c01_replay_150_0158,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,298.33,73.3933,4.004835333333333,0.04,0.0,0.058823529411764705,0.0,0.0,150,0.02083102862040202,,1,0.0031246542930603027,187,172.21670000000006,13,2
c01_replay_150_0158,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,298.33,73.3933,4.004835333333333,0.04,0.0,0.058823529411764705,0.0,0.0,150,0.02248586465915044,,1,0.0033728796988725662,187,172.21670000000006,13,2
c01_replay_150_0158,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,298.33,73.3933,4.004835333333333,0.04,0.0,0.058823529411764705,0.0,0.0,150,0.03497843320171038,,1,0.0052467649802565575,187,172.21670000000006,13,2
c01_replay_150_0159,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,32.729600000000005,91.3648,4.400365333333333,0.013333333333333334,,0.3333333333333333,0.5,0.0,150,0.01352998117605845,,1,0.0020294971764087677,45,19.71,19,1
c01_replay_150_0159,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,21.729600000000005,90.8648,4.995298666666667,0.006666666666666667,,0.0,0.5,0.0,150,0.0673333927989006,,1,0.01010000891983509,160,60.910000000000004,27,8
c01_replay_150_0159,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,21.729600000000005,90.8648,4.995298666666667,0.006666666666666667,,0.0,0.5,0.0,150,0.06766339763998985,,1,0.010149509645998478,160,60.910000000000004,27,8
