instance_id,campus,size,track,structure,phi,eta,m,u_target,u_realized,method,seed,twt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,decisions,latency_ms_per_decision,replans,validator_ok,runtime_s,n_declines,deliberate_wait_bh,ran_primary_after_decline,ran_secondary_after_decline
c10_replay_400_0117,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,226.0,95.8848,5.3762425,0.005,0.09090909090909091,0.034482758620689655,0.0,0.0,400,0.5523575842380524,,1,0.22094303369522095,3105,450.2479000000039,72,106
c10_replay_400_0118,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,14.702400000000011,98.8648,4.1558805,0.0025,0.1,0.0,0.0,0.0,400,0.07414220599457622,,1,0.029656882397830486,3162,290.20169999999666,59,145
c10_replay_400_0118,10,400,replay,full,,0.8,0.6,,,atc_patient,301,9.662399999999991,98.8648,4.158818500000001,0.0025,0.1,0.0,0.0,0.0,400,0.18179688602685928,,1,0.07271875441074371,3199,286.54529999999585,57,147
c10_replay_400_0118,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,9.662399999999991,98.8648,4.158818500000001,0.0025,0.1,0.0,0.0,0.0,400,0.19187150755897164,,1,0.07674860302358866,3199,286.54529999999585,57,147
c10_replay_400_0118,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,9.662399999999991,98.8648,4.158818500000001,0.0025,0.1,0.0,0.0,0.0,400,0.3101336909458041,,1,0.12405347637832165,3199,286.54529999999585,57,147
c10_replay_400_0119,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,96.5659,1.7783852500000004,0.0,0.0,0.0,0.0,0.0,400,0.025903733912855387,,1,0.010361493565142155,407,18.27510000000026,33,36
c10_replay_400_0119,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,96.5659,1.78729,0.0,0.0,0.0,0.0,0.0,400,0.03420192748308182,,1,0.013680770993232727,213,14.224500000000003,17,60
c10_replay_400_0119,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,96.5659,1.78729,0.0,0.0,0.0,0.0,0.0,400,0.03729148535057902,,1,0.01491659414023161,213,14.224500000000003,17,60
c10_replay_400_0119,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,96.5659,1.779815,0.0,0.0,0.0,0.0,0.0,400,0.061081929598003626,,1,0.02443277183920145,214,14.2945,15,63
c10_replay_400_0120,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,528.56,90.8648,3.2130212499999997,0.005,0.16666666666666666,0.03225806451612903,0.0,0.0,400,0.09407945442944765,,1,0.03763178177177906,3102,521.0677999999981,129,42
