y1_id,campus,size,m,rule,wwt_v2,wwt_v2_natural_random
c09_replay_400_0119,9,400,1.0,atc,1170.9184,
c09_replay_400_0119,9,400,1.0,pfifo,1170.9184,
c09_replay_400_0119,9,400,1.0,mor,1170.9184,
c09_replay_400_0119,9,400,1.0,random,1170.9184,1170.9184
c09_replay_400_0116_m0.6,9,400,0.6,edd,145.8,
c09_replay_400_0116_m0.6,9,400,0.6,wspt,145.8,
c09_replay_400_0116_m0.6,9,400,0.6,atc,145.8,
c09_replay_400_0116_m0.6,9,400,0.6,pfifo,145.8,
c09_replay_400_0116_m0.6,9,400,0.6,mor,145.8,
c09_replay_400_0116_m0.6,9,400,0.6,random,145.8,149.0
c09_replay_400_0105_m0.6,9,400,0.6,edd,0.0,
c09_replay_400_0105_m0.6,9,400,0.6,wspt,28.0,
c09_replay_400_0105_m0.6,9,400,0.6,atc,0.0,
c09_replay_400_0105_m0.6,9,400,0.6,pfifo,0.0,
c09_replay_400_0105_m0.6,9,400,0.6,mor,50.0,
c09_replay_400_0105_m0.6,9,400,0.6,random,28.0,6.0
c09_replay_400_0118_m0.6,9,400,0.6,edd,151.0,
c09_replay_400_0118_m0.6,9,400,0.6,wspt,151.0,
c09_replay_400_0118_m0.6,9,400,0.6,atc,151.0,
c09_replay_400_0118_m0.6,9,400,0.6,pfifo,151.0,
c09_replay_400_0118_m0.6,9,400,0.6,mor,393.66679999999997,
c09_replay_400_0118_m0.6,9,400,0.6,random,182.0,163.3336
c09_replay_400_0116,9,400,1.0,edd,135.0,
c09_replay_400_0116,9,400,1.0,wspt,135.0,
c09_replay_400_0116,9,400,1.0,atc,135.0,
c09_replay_400_0116,9,400,1.0,pfifo,135.0,
c09_replay_400_0116,9,400,1.0,mor,135.0,
c09_replay_400_0116,9,400,1.0,random,135.0,135.0
c09_replay_400_0119_m0.8,9,400,0.8,edd,1170.9184,
c09_replay_400_0119_m0.8,9,400,0.8,wspt,1176.9184,
c09_replay_400_0119_m0.8,9,400,0.8,atc,1170.9184,
c09_replay_400_0119_m0.8,9,400,0.8,pfifo,1170.9184,
c09_replay_400_0119_m0.8,9,400,0.8,mor,1170.9184,
c09_replay_400_0119_m0.8,9,400,0.8,random,1176.9184,1170.9184
c09_replay_400_0113,9,400,1.0,edd,566.0,
c09_replay_400_0113,9,400,1.0,wspt,566.0,
c09_replay_400_0113,9,400,1.0,atc,566.0,
c09_replay_400_0113,9,400,1.0,pfifo,566.0,
c09_replay_400_0113,9,400,1.0,mor,640.0,
c09_replay_400_0113,9,400,1.0,random,566.0,578.0
c09_replay_400_0115,9,400,1.0,edd,229.00000000000003,
c09_replay_400_0115,9,400,1.0,wspt,231.00000000000003,
c09_replay_400_0115,9,400,1.0,atc,229.00000000000003,
c09_replay_400_0115,9,400,1.0,pfifo,229.00000000000003,
c09_replay_400_0115,9,400,1.0,mor,233.00000000000003,
c09_replay_400_0115,9,400,1.0,random,232.73320000000004,229.00000000000003
c09_replay_400_0120_m0.6,9,400,0.6,edd,208.2,
c09_replay_400_0120_m0.6,9,400,0.6,wspt,224.4,
c09_replay_400_0120_m0.6,9,400,0.6,atc,206.8668,
c09_replay_400_0120_m0.6,9,400,0.6,pfifo,208.2,
c09_replay_400_0120_m0.6,9,400,0.6,mor,206.73319999999995,
c09_replay_400_0120_m0.6,9,400,0.6,random,241.59999999999997,224.6664
c09_replay_400_0115_m0.6,9,400,0.6,edd,232.46640000000005,
c09_replay_400_0115_m0.6,9,400,0.6,wspt,255.20000000000007,
c09_replay_400_0115_m0.6,9,400,0.6,atc,236.60000000000005,
c09_replay_400_0115_m0.6,9,400,0.6,pfifo,232.46640000000005,
c09_replay_400_0115_m0.6,9,400,0.6,mor,240.60000000000005,
c09_replay_400_0115_m0.6,9,400,0.6,random,251.00000000000003,244.60000000000005
c09_replay_400_0114,9,400,1.0,edd,196.0,
c09_replay_400_0114,9,400,1.0,wspt,206.0,
c09_replay_400_0114,9,400,1.0,atc,196.0,
c09_replay_400_0114,9,400,1.0,pfifo,196.0,
c09_replay_400_0114,9,400,1.0,mor,196.0,
c09_replay_400_0114,9,400,1.0,random,200.0,207.0
c09_replay_400_0120_m0.8,9,400,0.8,edd,202.0,
c09_replay_400_0120_m0.8,9,400,0.8,wspt,202.0,
c09_replay_400_0120_m0.8,9,400,0.8,atc,202.0,
c09_replay_400_0120_m0.8,9,400,0.8,pfifo,202.0,
c09_replay_400_0120_m0.8,9,400,0.8,mor,202.0,
c09_replay_400_0120_m0.8,9,400,0.8,random,206.0,206.0
c09_replay_400_0111_m0.8,9,400,0.8,edd,182.0,
c09_replay_400_0111_m0.8,9,400,0.8,wspt,182.0,
c09_replay_400_0111_m0.8,9,400,0.8,atc,182.0,
c09_replay_400_0111_m0.8,9,400,0.8,pfifo,182.0,
c09_replay_400_0111_m0.8,9,400,0.8,mor,182.0,
c09_replay_400_0111_m0.8,9,400,0.8,random,182.0,182.0
c09_replay_400_0112_m0.8,9,400,0.8,edd,103.00000000000001,
c09_replay_400_0112_m0.8,9,400,0.8,wspt,115.00000000000001,
c09_replay_400_0112_m0.8,9,400,0.8,atc,103.00000000000001,
c09_replay_400_0112_m0.8,9,400,0.8,pfifo,103.00000000000001,
c09_replay_400_0112_m0.8,9,400,0.8,mor,103.00000000000001,
c09_replay_400_0112_m0.8,9,400,0.8,random,111.00000000000001,103.00000000000001
c09_replay_400_0111_m0.6,9,400,0.6,edd,203.8,
c09_replay_400_0111_m0.6,9,400,0.6,wspt,203.8,
c09_replay_400_0111_m0.6,9,400,0.6,atc,203.8,
c09_replay_400_0111_m0.6,9,400,0.6,pfifo,203.8,
c09_replay_400_0111_m0.6,9,400,0.6,mor,206.73360000000002,
c09_replay_400_0111_m0.6,9,400,0.6,random,203.8,203.8
c09_replay_400_0114_m0.8,9,400,0.8,edd,196.0,
c09_replay_400_0114_m0.8,9,400,0.8,wspt,212.6664,
c09_replay_400_0114_m0.8,9,400,0.8,atc,196.0,
c09_replay_400_0114_m0.8,9,400,0.8,pfifo,196.0,
c09_replay_400_0114_m0.8,9,400,0.8,mor,196.0,
c09_replay_400_0114_m0.8,9,400,0.8,random,197.8664,212.0
c09_replay_400_0121_m0.6,9,400,0.6,edd,221.2668,
c09_replay_400_0121_m0.6,9,400,0.6,wspt,232.66679999999997,
c09_replay_400_0121_m0.6,9,400,0.6,atc,221.2668,
c09_replay_400_0121_m0.6,9,400,0.6,pfifo,221.2668,
c09_replay_400_0121_m0.6,9,400,0.6,mor,222.86679999999998,
c09_replay_400_0121_m0.6,9,400,0.6,random,242.53319999999997,221.2668
c09_replay_400_0122,9,400,1.0,edd,0.0,
c09_replay_400_0122,9,400,1.0,wspt,0.0,
c09_replay_400_0122,9,400,1.0,atc,0.0,
c09_replay_400_0122,9,400,1.0,pfifo,0.0,
c09_replay_400_0122,9,400,1.0,mor,0.0,
c09_replay_400_0122,9,400,1.0,random,0.0,0.0
c09_replay_400_0125_m0.6,9,400,0.6,edd,144.0,
c09_replay_400_0125_m0.6,9,400,0.6,wspt,160.0,
c09_replay_400_0125_m0.6,9,400,0.6,atc,144.0,
c09_replay_400_0125_m0.6,9,400,0.6,pfifo,144.0,
c09_replay_400_0125_m0.6,9,400,0.6,mor,144.0,
c09_replay_400_0125_m0.6,9,400,0.6,random,144.0,150.39999999999998
c09_replay_400_0120,9,400,1.0,edd,202.0,
c09_replay_400_0120,9,400,1.0,wspt,202.0,
c09_replay_400_0120,9,400,1.0,atc,202.0,
c09_replay_400_0120,9,400,1.0,pfifo,202.0,
c09_replay_400_0120,9,400,1.0,mor,202.0,
c09_replay_400_0120,9,400,1.0,random,202.0,202.0
c09_replay_400_0121_m0.8,9,400,0.8,edd,208.0,
c09_replay_400_0121_m0.8,9,400,0.8,wspt,208.0,
c09_replay_400_0121_m0.8,9,400,0.8,atc,208.0,
c09_replay_400_0121_m0.8,9,400,0.8,pfifo,208.0,
c09_replay_400_0121_m0.8,9,400,0.8,mor,208.0,
c09_replay_400_0121_m0.8,9,400,0.8,random,208.0,214.0
c09_replay_400_0116_m0.8,9,400,0.8,edd,135.0,
c09_replay_400_0116_m0.8,9,400,0.8,wspt,135.0,
c09_replay_400_0116_m0.8,9,400,0.8,atc,135.0,
c09_replay_400_0116_m0.8,9,400,0.8,pfifo,135.0,
c09_replay_400_0116_m0.8,9,400,0.8,mor,135.0,
c09_replay_400_0116_m0.8,9,400,0.8,random,135.0,135.0
c09_replay_400_0124,9,400,1.0,edd,499.45919999999995,
c09_replay_400_0124,9,400,1.0,wspt,499.45919999999995,
c09_replay_400_0124,9,400,1.0,atc,499.45919999999995,
c09_replay_400_0124,9,400,1.0,pfifo,499.45919999999995,
c09_replay_400_0124,9,400,1.0,mor,499.45919999999995,
c09_replay_400_0124,9,400,1.0,random,499.45919999999995,499.45919999999995
c09_replay_400_0123,9,400,1.0,edd,284.0,
c09_replay_400_0123,9,400,1.0,wspt,284.0,
c09_replay_400_0123,9,400,1.0,atc,284.0,
c09_replay_400_0123,9,400,1.0,pfifo,284.0,
c09_replay_400_0123,9,400,1.0,mor,284.0,
c09_replay_400_0123,9,400,1.0,random,284.0,284.0
c09_replay_400_0113_m0.8,9,400,0.8,edd,566.0,
c09_replay_400_0113_m0.8,9,400,0.8,wspt,566.0,
c09_replay_400_0113_m0.8,9,400,0.8,atc,566.0,
c09_replay_400_0113_m0.8,9,400,0.8,pfifo,566.0,
c09_replay_400_0113_m0.8,9,400,0.8,mor,704.0,
c09_replay_400_0113_m0.8,9,400,0.8,random,666.0,602.0
c09_replay_400_0112_m0.6,9,400,0.6,edd,103.00000000000001,
c09_replay_400_0112_m0.6,9,400,0.6,wspt,121.00000000000001,
c09_replay_400_0112_m0.6,9,400,0.6,atc,103.00000000000001,
c09_replay_400_0112_m0.6,9,400,0.6,pfifo,103.00000000000001,
c09_replay_400_0112_m0.6,9,400,0.6,mor,103.00000000000001,
c09_replay_400_0112_m0.6,9,400,0.6,random,111.00000000000001,103.00000000000001
c09_replay_400_0126_m0.8,9,400,0.8,edd,114.0,
c09_replay_400_0126_m0.8,9,400,0.8,wspt,142.0,
c09_replay_400_0126_m0.8,9,400,0.8,atc,114.0,
c09_replay_400_0126_m0.8,9,400,0.8,pfifo,114.0,
c09_replay_400_0126_m0.8,9,400,0.8,mor,114.0,
c09_replay_400_0126_m0.8,9,400,0.8,random,132.0,127.0
c09_replay_400_0118,9,400,1.0,edd,151.0,
c09_replay_400_0118,9,400,1.0,wspt,151.0,
c09_replay_400_0118,9,400,1.0,atc,151.0,
c09_replay_400_0118,9,400,1.0,pfifo,151.0,
c09_replay_400_0118,9,400,1.0,mor,151.0,
c09_replay_400_0118,9,400,1.0,random,151.0,151.0
c09_replay_400_0122_m0.6,9,400,0.6,edd,0.0,
c09_replay_400_0122_m0.6,9,400,0.6,wspt,0.0,
c09_replay_400_0122_m0.6,9,400,0.6,atc,0.0,
c09_replay_400_0122_m0.6,9,400,0.6,pfifo,0.0,
c09_replay_400_0122_m0.6,9,400,0.6,mor,0.0,
c09_replay_400_0122_m0.6,9,400,0.6,random,4.0,0.0
c09_replay_400_0118_m0.8,9,400,0.8,edd,151.0,
c09_replay_400_0118_m0.8,9,400,0.8,wspt,151.0,
c09_replay_400_0118_m0.8,9,400,0.8,atc,151.0,
c09_replay_400_0118_m0.8,9,400,0.8,pfifo,151.0,
c09_replay_400_0118_m0.8,9,400,0.8,mor,393.66679999999997,
c09_replay_400_0118_m0.8,9,400,0.8,random,250.33319999999998,163.3336
c09_replay_400_0117_m0.6,9,400,0.6,edd,651.4664,
c09_replay_400_0117_m0.6,9,400,0.6,wspt,661.4664,
c09_replay_400_0117_m0.6,9,400,0.6,atc,658.4664,
c09_replay_400_0117_m0.6,9,400,0.6,pfifo,651.4664,
c09_replay_400_0117_m0.6,9,400,0.6,mor,651.4664,
c09_replay_400_0117_m0.6,9,400,0.6,random,657.4664,665.6
c09_replay_400_0110_m0.6,9,400,0.6,edd,508.0,
c09_replay_400_0110_m0.6,9,400,0.6,wspt,512.0,
c09_replay_400_0110_m0.6,9,400,0.6,atc,508.0,
c09_replay_400_0110_m0.6,9,400,0.6,pfifo,508.0,
c09_replay_400_0110_m0.6,9,400,0.6,mor,622.2668,
c09_replay_400_0110_m0.6,9,400,0.6,random,577.0,508.0
c09_replay_400_0119_m0.6,9,400,0.6,edd,1170.9184,
c09_replay_400_0119_m0.6,9,400,0.6,wspt,1178.9184,
c09_replay_400_0119_m0.6,9,400,0.6,atc,1170.9184,
c09_replay_400_0119_m0.6,9,400,0.6,pfifo,1170.9184,
c09_replay_400_0119_m0.6,9,400,0.6,mor,1170.9184,
c09_replay_400_0119_m0.6,9,400,0.6,random,1170.9184,1170.9184
c09_replay_400_0126,9,400,1.0,edd,114.0,
c09_replay_400_0126,9,400,1.0,wspt,130.0,
c09_replay_400_0126,9,400,1.0,atc,114.0,
c09_replay_400_0126,9,400,1.0,pfifo,114.0,
c09_replay_400_0126,9,400,1.0,mor,114.0,
c09_replay_400_0126,9,400,1.0,random,122.0,120.0
c09_replay_400_0121,9,400,1.0,edd,208.0,
c09_replay_400_0121,9,400,1.0,wspt,208.0,
c09_replay_400_0121,9,400,1.0,atc,208.0,
c09_replay_400_0121,9,400,1.0,pfifo,208.0,
c09_replay_400_0121,9,400,1.0,mor,208.0,
c09_replay_400_0121,9,400,1.0,random,208.0,208.0
c09_replay_400_0128_m0.6,9,400,0.6,edd,32.0,
c09_replay_400_0128_m0.6,9,400,0.6,wspt,25.733199999999997,
c09_replay_400_0128_m0.6,9,400,0.6,atc,16.0,
c09_replay_400_0128_m0.6,9,400,0.6,pfifo,32.0,
c09_replay_400_0128_m0.6,9,400,0.6,mor,454.4668,
c09_replay_400_0128_m0.6,9,400,0.6,random,220.39960000000002,436.7332
c09_replay_400_0123_m0.8,9,400,0.8,edd,284.0,
c09_replay_400_0123_m0.8,9,400,0.8,wspt,284.0,
c09_replay_400_0123_m0.8,9,400,0.8,atc,284.0,
c09_replay_400_0123_m0.8,9,400,0.8,pfifo,284.0,
c09_replay_400_0123_m0.8,9,400,0.8,mor,284.0,
c09_replay_400_0123_m0.8,9,400,0.8,random,288.0,284.0
c09_replay_400_0123_m0.6,9,400,0.6,edd,284.0,
c09_replay_400_0123_m0.6,9,400,0.6,wspt,301.20000000000005,
c09_replay_400_0123_m0.6,9,400,0.6,atc,285.20000000000005,
c09_replay_400_0123_m0.6,9,400,0.6,pfifo,284.0,
c09_replay_400_0123_m0.6,9,400,0.6,mor,284.0,
c09_replay_400_0123_m0.6,9,400,0.6,random,310.4,304.4
c09_replay_400_0128,9,400,1.0,edd,16.0,
c09_replay_400_0128,9,400,1.0,wspt,16.0,
c09_replay_400_0128,9,400,1.0,atc,16.0,
c09_replay_400_0128,9,400,1.0,pfifo,16.0,
c09_replay_400_0128,9,400,1.0,mor,50.0,
c09_replay_400_0128,9,400,1.0,random,24.733199999999997,48.0
c09_replay_400_0132,9,400,1.0,edd,0.0,
c09_replay_400_0132,9,400,1.0,wspt,0.0,
c09_replay_400_0132,9,400,1.0,atc,0.0,
c09_replay_400_0132,9,400,1.0,pfifo,0.0,
c09_replay_400_0132,9,400,1.0,mor,0.0,
c09_replay_400_0132,9,400,1.0,random,46.0,14.0
c09_replay_400_0127_m0.6,9,400,0.6,edd,316.0,
c09_replay_400_0127_m0.6,9,400,0.6,wspt,316.0,
c09_replay_400_0127_m0.6,9,400,0.6,atc,316.0,
c09_replay_400_0127_m0.6,9,400,0.6,pfifo,316.0,
c09_replay_400_0127_m0.6,9,400,0.6,mor,520.0,
c09_replay_400_0127_m0.6,9,400,0.6,random,324.0,348.0
c09_replay_400_0133_m0.8,9,400,0.8,edd,96.3332,
c09_replay_400_0133_m0.8,9,400,0.8,wspt,120.46640000000001,
c09_replay_400_0133_m0.8,9,400,0.8,atc,120.46640000000001,
c09_replay_400_0133_m0.8,9,400,0.8,pfifo,96.3332,
c09_replay_400_0133_m0.8,9,400,0.8,mor,749.3332,
c09_replay_400_0133_m0.8,9,400,0.8,random,319.4664,292.4664
c09_replay_400_0126_m0.6,9,400,0.6,edd,114.0,
c09_replay_400_0126_m0.6,9,400,0.6,wspt,160.0,
c09_replay_400_0126_m0.6,9,400,0.6,atc,114.0,
c09_replay_400_0126_m0.6,9,400,0.6,pfifo,114.0,
c09_replay_400_0126_m0.6,9,400,0.6,mor,114.0,
c09_replay_400_0126_m0.6,9,400,0.6,random,129.0,147.9336
c09_replay_400_0124_m0.6,9,400,0.6,edd,499.45919999999995,
c09_replay_400_0124_m0.6,9,400,0.6,wspt,499.45919999999995,
c09_replay_400_0124_m0.6,9,400,0.6,atc,499.45919999999995,
c09_replay_400_0124_m0.6,9,400,0.6,pfifo,499.45919999999995,
c09_replay_400_0124_m0.6,9,400,0.6,mor,499.45919999999995,
c09_replay_400_0124_m0.6,9,400,0.6,random,499.45919999999995,499.45919999999995
c09_replay_400_0129_m0.6,9,400,0.6,edd,234.7332,
c09_replay_400_0129_m0.6,9,400,0.6,wspt,238.7332,
c09_replay_400_0129_m0.6,9,400,0.6,atc,234.7332,
c09_replay_400_0129_m0.6,9,400,0.6,pfifo,234.7332,
c09_replay_400_0129_m0.6,9,400,0.6,mor,644.7332,
c09_replay_400_0129_m0.6,9,400,0.6,random,263.7332,623.7332
c09_replay_400_0131_m0.6,9,400,0.6,edd,307.73359999999997,
c09_replay_400_0131_m0.6,9,400,0.6,wspt,309.5336,
c09_replay_400_0131_m0.6,9,400,0.6,atc,303.6,
c09_replay_400_0131_m0.6,9,400,0.6,pfifo,307.73359999999997,
c09_replay_400_0131_m0.6,9,400,0.6,mor,512.3340000000001,
c09_replay_400_0131_m0.6,9,400,0.6,random,309.5336,406.0672
c09_replay_400_0131_m0.8,9,400,0.8,edd,302.66679999999997,
c09_replay_400_0131_m0.8,9,400,0.8,wspt,302.66679999999997,
c09_replay_400_0131_m0.8,9,400,0.8,atc,302.66679999999997,
c09_replay_400_0131_m0.8,9,400,0.8,pfifo,302.66679999999997,
c09_replay_400_0131_m0.8,9,400,0.8,mor,302.66679999999997,
c09_replay_400_0131_m0.8,9,400,0.8,random,302.0,302.0
c09_replay_400_0128_m0.8,9,400,0.8,edd,16.0,
c09_replay_400_0128_m0.8,9,400,0.8,wspt,16.0,
c09_replay_400_0128_m0.8,9,400,0.8,atc,16.0,
c09_replay_400_0128_m0.8,9,400,0.8,pfifo,16.0,
c09_replay_400_0128_m0.8,9,400,0.8,mor,82.0,
c09_replay_400_0128_m0.8,9,400,0.8,random,16.0,62.0
c09_replay_400_0134,9,400,1.0,edd,0.0,
c09_replay_400_0134,9,400,1.0,wspt,0.0,
c09_replay_400_0134,9,400,1.0,atc,0.0,
c09_replay_400_0134,9,400,1.0,pfifo,0.0,
c09_replay_400_0134,9,400,1.0,mor,0.0,
c09_replay_400_0134,9,400,1.0,random,0.0,0.0
c09_replay_400_0124_m0.8,9,400,0.8,edd,499.45919999999995,
c09_replay_400_0124_m0.8,9,400,0.8,wspt,499.45919999999995,
c09_replay_400_0124_m0.8,9,400,0.8,atc,499.45919999999995,
c09_replay_400_0124_m0.8,9,400,0.8,pfifo,499.45919999999995,
c09_replay_400_0124_m0.8,9,400,0.8,mor,499.45919999999995,
c09_replay_400_0124_m0.8,9,400,0.8,random,499.45919999999995,499.45919999999995
c09_replay_400_0133,9,400,1.0,edd,90.0,
c09_replay_400_0133,9,400,1.0,wspt,104.0,
c09_replay_400_0133,9,400,1.0,atc,104.0,
c09_replay_400_0133,9,400,1.0,pfifo,90.0,
c09_replay_400_0133,9,400,1.0,mor,412.0,
c09_replay_400_0133,9,400,1.0,random,184.0,192.0
c09_replay_400_0135,9,400,1.0,edd,242.00000000000003,
c09_replay_400_0135,9,400,1.0,wspt,242.00000000000003,
c09_replay_400_0135,9,400,1.0,atc,242.00000000000003,
c09_replay_400_0135,9,400,1.0,pfifo,242.00000000000003,
c09_replay_400_0135,9,400,1.0,mor,242.00000000000003,
c09_replay_400_0135,9,400,1.0,random,242.00000000000003,242.00000000000003
c09_replay_400_0127_m0.8,9,400,0.8,edd,316.0,
c09_replay_400_0127_m0.8,9,400,0.8,wspt,316.0,
c09_replay_400_0127_m0.8,9,400,0.8,atc,316.0,
c09_replay_400_0127_m0.8,9,400,0.8,pfifo,316.0,
c09_replay_400_0127_m0.8,9,400,0.8,mor,448.0,
c09_replay_400_0127_m0.8,9,400,0.8,random,382.0,348.0
c09_replay_400_0133_m0.6,9,400,0.6,edd,131.46640000000002,
c09_replay_400_0133_m0.6,9,400,0.6,wspt,167.46640000000002,
c09_replay_400_0133_m0.6,9,400,0.6,atc,158.46640000000002,
c09_replay_400_0133_m0.6,9,400,0.6,pfifo,131.46640000000002,
c09_replay_400_0133_m0.6,9,400,0.6,mor,1443.0000000000002,
c09_replay_400_0133_m0.6,9,400,0.6,random,557.9996,964.4664
c09_replay_400_0122_m0.8,9,400,0.8,edd,0.0,
c09_replay_400_0122_m0.8,9,400,0.8,wspt,0.0,
c09_replay_400_0122_m0.8,9,400,0.8,atc,0.0,
c09_replay_400_0122_m0.8,9,400,0.8,pfifo,0.0,
c09_replay_400_0122_m0.8,9,400,0.8,mor,0.0,
c09_replay_400_0122_m0.8,9,400,0.8,random,0.0,0.0
c09_replay_400_0136_m0.8,9,400,0.8,edd,1176.9184,
c09_replay_400_0136_m0.8,9,400,0.8,wspt,1200.9184,
c09_replay_400_0136_m0.8,9,400,0.8,atc,1172.9184,
c09_replay_400_0136_m0.8,9,400,0.8,pfifo,1176.9184,
c09_replay_400_0136_m0.8,9,400,0.8,mor,1172.9184,
c09_replay_400_0136_m0.8,9,400,0.8,random,1356.9184,1399.5848
c09_replay_400_0135_m0.8,9,400,0.8,edd,242.00000000000003,
c09_replay_400_0135_m0.8,9,400,0.8,wspt,242.00000000000003,
c09_replay_400_0135_m0.8,9,400,0.8,atc,242.00000000000003,
c09_replay_400_0135_m0.8,9,400,0.8,pfifo,242.00000000000003,
c09_replay_400_0135_m0.8,9,400,0.8,mor,242.00000000000003,
c09_replay_400_0135_m0.8,9,400,0.8,random,242.00000000000003,242.00000000000003
c09_replay_400_0135_m0.6,9,400,0.6,edd,252.6668,
c09_replay_400_0135_m0.6,9,400,0.6,wspt,252.6668,
c09_replay_400_0135_m0.6,9,400,0.6,atc,252.6668,
c09_replay_400_0135_m0.6,9,400,0.6,pfifo,252.6668,
c09_replay_400_0135_m0.6,9,400,0.6,mor,252.6668,
c09_replay_400_0135_m0.6,9,400,0.6,random,252.6668,252.6668
c09_replay_400_0131,9,400,1.0,edd,302.0,
c09_replay_400_0131,9,400,1.0,wspt,302.0,
c09_replay_400_0131,9,400,1.0,atc,302.0,
c09_replay_400_0131,9,400,1.0,pfifo,302.0,
c09_replay_400_0131,9,400,1.0,mor,302.0,
c09_replay_400_0131,9,400,1.0,random,302.0,302.0
c09_replay_400_0129_m0.8,9,400,0.8,edd,134.0,
c09_replay_400_0129_m0.8,9,400,0.8,wspt,134.0,
c09_replay_400_0129_m0.8,9,400,0.8,atc,134.0,
c09_replay_400_0129_m0.8,9,400,0.8,pfifo,134.0,
c09_replay_400_0129_m0.8,9,400,0.8,mor,134.0,
c09_replay_400_0129_m0.8,9,400,0.8,random,134.0,134.0
c09_replay_400_0125_m0.8,9,400,0.8,edd,144.0,
c09_replay_400_0125_m0.8,9,400,0.8,wspt,160.0,
c09_replay_400_0125_m0.8,9,400,0.8,atc,144.0,
c09_replay_400_0125_m0.8,9,400,0.8,pfifo,144.0,
c09_replay_400_0125_m0.8,9,400,0.8,mor,144.0,
c09_replay_400_0125_m0.8,9,400,0.8,random,144.0,164.0
c09_replay_400_0132_m0.8,9,400,0.8,edd,0.0,
c09_replay_400_0132_m0.8,9,400,0.8,wspt,0.0,
c09_replay_400_0132_m0.8,9,400,0.8,atc,0.0,
c09_replay_400_0132_m0.8,9,400,0.8,pfifo,0.0,
c09_replay_400_0132_m0.8,9,400,0.8,mor,0.0,
c09_replay_400_0132_m0.8,9,400,0.8,random,26.0,8.0
c09_replay_400_0134_m0.6,9,400,0.6,edd,0.0,
c09_replay_400_0134_m0.6,9,400,0.6,wspt,0.0,
c09_replay_400_0134_m0.6,9,400,0.6,atc,0.0,
c09_replay_400_0134_m0.6,9,400,0.6,pfifo,0.0,
c09_replay_400_0134_m0.6,9,400,0.6,mor,4.0,
c09_replay_400_0134_m0.6,9,400,0.6,random,0.0,0.0
c09_replay_400_0137_m0.8,9,400,0.8,edd,860.9968,
c09_replay_400_0137_m0.8,9,400,0.8,wspt,958.9968,
c09_replay_400_0137_m0.8,9,400,0.8,atc,860.9968,
c09_replay_400_0137_m0.8,9,400,0.8,pfifo,860.9968,
c09_replay_400_0137_m0.8,9,400,0.8,mor,1150.9968,
c09_replay_400_0137_m0.8,9,400,0.8,random,982.9968,1084.9968
c09_replay_400_0138_m0.6,9,400,0.6,edd,0.0,
c09_replay_400_0138_m0.6,9,400,0.6,wspt,0.0,
c09_replay_400_0138_m0.6,9,400,0.6,atc,0.0,
c09_replay_400_0138_m0.6,9,400,0.6,pfifo,0.0,
c09_replay_400_0138_m0.6,9,400,0.6,mor,0.0,
c09_replay_400_0138_m0.6,9,400,0.6,random,0.0,0.0
c09_replay_400_0129,9,400,1.0,edd,134.0,
c09_replay_400_0129,9,400,1.0,wspt,134.0,
c09_replay_400_0129,9,400,1.0,atc,134.0,
c09_replay_400_0129,9,400,1.0,pfifo,134.0,
c09_replay_400_0129,9,400,1.0,mor,134.0,
c09_replay_400_0129,9,400,1.0,random,134.0,134.0
c09_replay_400_0130_m0.8,9,400,0.8,edd,73.33359999999999,
c09_replay_400_0130_m0.8,9,400,0.8,wspt,77.33359999999999,
c09_replay_400_0130_m0.8,9,400,0.8,atc,73.33359999999999,
c09_replay_400_0130_m0.8,9,400,0.8,pfifo,73.33359999999999,
c09_replay_400_0130_m0.8,9,400,0.8,mor,77.33359999999999,
c09_replay_400_0130_m0.8,9,400,0.8,random,77.33359999999999,93.33359999999999
c09_replay_400_0127,9,400,1.0,edd,316.0,
c09_replay_400_0127,9,400,1.0,wspt,316.0,
c09_replay_400_0127,9,400,1.0,atc,316.0,
c09_replay_400_0127,9,400,1.0,pfifo,316.0,
c09_replay_400_0127,9,400,1.0,mor,396.0,
c09_replay_400_0127,9,400,1.0,random,346.0,316.0
c09_replay_400_0140_m0.6,9,400,0.6,edd,142.1336,
c09_replay_400_0140_m0.6,9,400,0.6,wspt,144.1336,
c09_replay_400_0140_m0.6,9,400,0.6,atc,142.1336,
c09_replay_400_0140_m0.6,9,400,0.6,pfifo,142.1336,
c09_replay_400_0140_m0.6,9,400,0.6,mor,724.1336,
c09_replay_400_0140_m0.6,9,400,0.6,random,480.1336,508.1336
c09_replay_400_0141,9,400,1.0,edd,454.0,
c09_replay_400_0141,9,400,1.0,wspt,462.0,
c09_replay_400_0141,9,400,1.0,atc,454.0,
c09_replay_400_0141,9,400,1.0,pfifo,454.0,
c09_replay_400_0141,9,400,1.0,mor,454.0,
c09_replay_400_0141,9,400,1.0,random,454.0,454.0
c09_replay_400_0136,9,400,1.0,edd,1170.9184,
c09_replay_400_0136,9,400,1.0,wspt,1178.9184,
c09_replay_400_0136,9,400,1.0,atc,1170.9184,
c09_replay_400_0136,9,400,1.0,pfifo,1170.9184,
c09_replay_400_0136,9,400,1.0,mor,1170.9184,
c09_replay_400_0136,9,400,1.0,random,1190.9184,1178.9184
c09_replay_400_0138,9,400,1.0,edd,0.0,
c09_replay_400_0138,9,400,1.0,wspt,0.0,
c09_replay_400_0138,9,400,1.0,atc,0.0,
c09_replay_400_0138,9,400,1.0,pfifo,0.0,
c09_replay_400_0138,9,400,1.0,mor,0.0,
c09_replay_400_0138,9,400,1.0,random,0.0,0.0
